Request_id,Pickup_point,Driver_id,Status,Request_date,Request_time,Drop_date,Drop_time
353,City,72,Cancelled,11/7/2016,7:55:00 AM,NA,NA
354,City,116,Cancelled,11/7/2016,7:59:00 AM,NA,NA
355,City,176,Cancelled,11/7/2016,7:54:00 AM,NA,NA
356,City,NA,No Cars Available,11/7/2016,8:03:00 AM,NA,NA
357,Airport,24,Trip Completed,11/7/2016,8:00:00 AM,11/7/2016,9:08:00 AM
358,City,153,Cancelled,11/7/2016,8:00:00 AM,NA,NA
359,City,NA,No Cars Available,11/7/2016,7:58:00 AM,NA,NA
360,Airport,35,Trip Completed,11/7/2016,8:02:00 AM,11/7/2016,9:05:00 AM
361,City,262,Trip Completed,11/7/2016,8:05:00 AM,11/7/2016,8:48:00 AM
362,City,22,Trip Completed,11/7/2016,8:01:00 AM,11/7/2016,9:18:00 AM
363,City,249,Cancelled,11/7/2016,8:02:00 AM,NA,NA
364,City,NA,No Cars Available,11/7/2016,8:05:00 AM,NA,NA
365,City,NA,No Cars Available,11/7/2016,8:07:00 AM,NA,NA
366,City,158,Cancelled,11/7/2016,8:04:00 AM,NA,NA
367,City,NA,No Cars Available,11/7/2016,8:03:00 AM,NA,NA
368,City,111,Cancelled,11/7/2016,8:06:00 AM,NA,NA
369,City,NA,No Cars Available,11/7/2016,8:04:00 AM,NA,NA
370,City,73,Trip Completed,11/7/2016,8:06:00 AM,11/7/2016,8:32:00 AM
371,City,158,Cancelled,11/7/2016,8:07:00 AM,NA,NA
372,City,NA,No Cars Available,11/7/2016,8:07:00 AM,NA,NA
373,Airport,102,Trip Completed,11/7/2016,8:09:00 AM,11/7/2016,9:16:00 AM
374,Airport,264,Trip Completed,11/7/2016,8:10:00 AM,11/7/2016,9:03:00 AM
375,Airport,279,Trip Completed,11/7/2016,8:07:00 AM,11/7/2016,9:26:00 AM
376,City,77,Trip Completed,11/7/2016,8:11:00 AM,11/7/2016,8:49:00 AM
377,City,47,Cancelled,11/7/2016,8:11:00 AM,NA,NA
378,City,186,Cancelled,11/7/2016,8:08:00 AM,NA,NA
379,City,130,Cancelled,11/7/2016,8:18:00 AM,NA,NA
380,Airport,8,Trip Completed,11/7/2016,8:18:00 AM,11/7/2016,9:18:00 AM
381,City,108,Cancelled,11/7/2016,8:16:00 AM,NA,NA
382,City,253,Trip Completed,11/7/2016,8:17:00 AM,11/7/2016,9:11:00 AM
383,City,200,Cancelled,11/7/2016,8:21:00 AM,NA,NA
384,Airport,231,Trip Completed,11/7/2016,8:18:00 AM,11/7/2016,8:54:00 AM
385,City,NA,No Cars Available,11/7/2016,8:21:00 AM,NA,NA
386,City,68,Cancelled,11/7/2016,8:29:00 AM,NA,NA
387,Airport,228,Trip Completed,11/7/2016,8:19:00 AM,11/7/2016,9:07:00 AM
388,City,NA,No Cars Available,11/7/2016,8:21:00 AM,NA,NA
389,City,266,Trip Completed,11/7/2016,8:20:00 AM,11/7/2016,9:17:00 AM
390,City,NA,No Cars Available,11/7/2016,8:17:00 AM,NA,NA
391,City,107,Cancelled,11/7/2016,8:24:00 AM,NA,NA
392,Airport,193,Trip Completed,11/7/2016,8:23:00 AM,11/7/2016,9:10:00 AM
393,City,212,Cancelled,11/7/2016,8:27:00 AM,NA,NA
394,Airport,260,Trip Completed,11/7/2016,8:22:00 AM,11/7/2016,8:59:00 AM
395,City,276,Cancelled,11/7/2016,8:32:00 AM,NA,NA
396,City,NA,No Cars Available,11/7/2016,8:29:00 AM,NA,NA
397,City,72,Cancelled,11/7/2016,8:23:00 AM,NA,NA
398,City,159,Trip Completed,11/7/2016,8:26:00 AM,11/7/2016,9:32:00 AM
399,City,232,Cancelled,11/7/2016,8:25:00 AM,NA,NA
400,City,32,Cancelled,11/7/2016,8:29:00 AM,NA,NA
401,City,43,Cancelled,11/7/2016,8:27:00 AM,NA,NA
402,Airport,69,Trip Completed,11/7/2016,8:31:00 AM,11/7/2016,9:02:00 AM
403,City,79,Cancelled,11/7/2016,8:35:00 AM,NA,NA
404,City,120,Cancelled,11/7/2016,8:39:00 AM,NA,NA
405,City,132,Trip Completed,11/7/2016,8:29:00 AM,11/7/2016,9:35:00 AM
406,Airport,201,Trip Completed,11/7/2016,8:36:00 AM,11/7/2016,9:34:00 AM
407,City,294,Cancelled,11/7/2016,8:33:00 AM,NA,NA
408,City,NA,No Cars Available,11/7/2016,8:37:00 AM,NA,NA
409,City,216,Cancelled,11/7/2016,8:34:00 AM,NA,NA
410,City,274,Trip Completed,11/7/2016,8:34:00 AM,11/7/2016,9:25:00 AM
411,City,53,Cancelled,11/7/2016,8:37:00 AM,NA,NA
412,City,107,Cancelled,11/7/2016,8:37:00 AM,NA,NA
413,City,NA,No Cars Available,11/7/2016,8:37:00 AM,NA,NA
414,City,242,Cancelled,11/7/2016,8:41:00 AM,NA,NA
415,Airport,251,Cancelled,11/7/2016,8:37:00 AM,NA,NA
416,City,NA,No Cars Available,11/7/2016,8:39:00 AM,NA,NA
417,City,271,Cancelled,11/7/2016,8:42:00 AM,NA,NA
418,City,62,Trip Completed,11/7/2016,8:42:00 AM,11/7/2016,9:24:00 AM
419,City,212,Cancelled,11/7/2016,8:42:00 AM,NA,NA
420,City,284,Trip Completed,11/7/2016,8:37:00 AM,11/7/2016,9:27:00 AM
421,City,57,Cancelled,11/7/2016,8:43:00 AM,NA,NA
422,City,84,Trip Completed,11/7/2016,8:42:00 AM,11/7/2016,9:56:00 AM
423,City,215,Trip Completed,11/7/2016,8:36:00 AM,11/7/2016,9:21:00 AM
424,City,46,Cancelled,11/7/2016,8:47:00 AM,NA,NA
425,Airport,54,Trip Completed,11/7/2016,8:48:00 AM,11/7/2016,9:34:00 AM
426,City,174,Trip Completed,11/7/2016,8:48:00 AM,11/7/2016,9:53:00 AM
427,City,104,Cancelled,11/7/2016,8:48:00 AM,NA,NA
428,City,88,Cancelled,11/7/2016,8:48:00 AM,NA,NA
429,City,148,Trip Completed,11/7/2016,8:54:00 AM,11/7/2016,9:47:00 AM
430,City,134,Trip Completed,11/7/2016,8:49:00 AM,11/7/2016,9:47:00 AM
431,City,246,Cancelled,11/7/2016,8:56:00 AM,NA,NA
432,City,89,Cancelled,11/7/2016,8:52:00 AM,NA,NA
433,City,177,Cancelled,11/7/2016,8:57:00 AM,NA,NA
434,City,NA,No Cars Available,11/7/2016,9:09:00 AM,NA,NA
435,City,NA,No Cars Available,11/7/2016,8:55:00 AM,NA,NA
436,City,40,Cancelled,11/7/2016,8:55:00 AM,NA,NA
437,City,123,Cancelled,11/7/2016,8:59:00 AM,NA,NA
438,City,156,Trip Completed,11/7/2016,9:05:00 AM,11/7/2016,10:14:00 AM
439,City,161,Cancelled,11/7/2016,8:55:00 AM,NA,NA
440,City,NA,No Cars Available,11/7/2016,9:08:00 AM,NA,NA
441,City,286,Cancelled,11/7/2016,9:05:00 AM,NA,NA
442,City,NA,No Cars Available,11/7/2016,9:15:00 AM,NA,NA
443,City,48,Trip Completed,11/7/2016,9:05:00 AM,11/7/2016,9:45:00 AM
444,Airport,142,Trip Completed,11/7/2016,9:09:00 AM,11/7/2016,9:52:00 AM
445,City,162,Trip Completed,11/7/2016,9:06:00 AM,11/7/2016,10:05:00 AM
446,City,86,Trip Completed,11/7/2016,9:07:00 AM,11/7/2016,10:08:00 AM
447,City,155,Trip Completed,11/7/2016,9:07:00 AM,11/7/2016,9:57:00 AM
448,City,235,Trip Completed,11/7/2016,9:13:00 AM,11/7/2016,10:08:00 AM
449,Airport,9,Trip Completed,11/7/2016,9:08:00 AM,11/7/2016,9:52:00 AM
450,City,88,Cancelled,11/7/2016,9:11:00 AM,NA,NA
451,City,152,Trip Completed,11/7/2016,9:10:00 AM,11/7/2016,10:10:00 AM
452,City,NA,No Cars Available,11/7/2016,9:16:00 AM,NA,NA
453,City,NA,No Cars Available,11/7/2016,9:13:00 AM,NA,NA
454,City,47,Cancelled,11/7/2016,9:10:00 AM,NA,NA
455,City,178,Trip Completed,11/7/2016,9:17:00 AM,11/7/2016,10:12:00 AM
456,City,NA,No Cars Available,11/7/2016,9:13:00 AM,NA,NA
457,City,34,Cancelled,11/7/2016,9:17:00 AM,NA,NA
458,Airport,137,Trip Completed,11/7/2016,9:12:00 AM,11/7/2016,10:24:00 AM
459,City,144,Cancelled,11/7/2016,9:17:00 AM,NA,NA
460,City,NA,No Cars Available,11/7/2016,9:21:00 AM,NA,NA
461,City,43,Cancelled,11/7/2016,9:15:00 AM,NA,NA
462,City,75,Trip Completed,11/7/2016,9:14:00 AM,11/7/2016,10:30:00 AM
463,City,130,Cancelled,11/7/2016,9:12:00 AM,NA,NA
464,City,253,Cancelled,11/7/2016,9:14:00 AM,NA,NA
465,City,254,Trip Completed,11/7/2016,9:15:00 AM,11/7/2016,9:55:00 AM
466,City,138,Cancelled,11/7/2016,9:14:00 AM,NA,NA
467,City,71,Trip Completed,11/7/2016,9:20:00 AM,11/7/2016,10:17:00 AM
468,City,20,Trip Completed,11/7/2016,9:20:00 AM,11/7/2016,10:05:00 AM
469,Airport,110,Trip Completed,11/7/2016,9:24:00 AM,11/7/2016,10:04:00 AM
470,City,217,Trip Completed,11/7/2016,9:22:00 AM,11/7/2016,10:00:00 AM
471,City,258,Cancelled,11/7/2016,9:22:00 AM,NA,NA
472,City,NA,No Cars Available,11/7/2016,9:25:00 AM,NA,NA
473,Airport,NA,No Cars Available,11/7/2016,9:22:00 AM,NA,NA
474,City,63,Cancelled,11/7/2016,9:24:00 AM,NA,NA
475,Airport,219,Trip Completed,11/7/2016,9:24:00 AM,11/7/2016,10:21:00 AM
476,City,295,Trip Completed,11/7/2016,9:24:00 AM,11/7/2016,10:02:00 AM
477,City,296,Trip Completed,11/7/2016,9:28:00 AM,11/7/2016,10:41:00 AM
478,City,NA,No Cars Available,11/7/2016,9:16:00 AM,NA,NA
479,Airport,130,Trip Completed,11/7/2016,9:27:00 AM,11/7/2016,10:44:00 AM
480,City,187,Cancelled,11/7/2016,9:26:00 AM,NA,NA
481,City,246,Trip Completed,11/7/2016,9:27:00 AM,11/7/2016,10:06:00 AM
482,City,99,Cancelled,11/7/2016,9:25:00 AM,NA,NA
483,City,179,Trip Completed,11/7/2016,9:26:00 AM,11/7/2016,10:04:00 AM
484,City,216,Trip Completed,11/7/2016,9:24:00 AM,11/7/2016,10:10:00 AM
485,City,264,Cancelled,11/7/2016,9:33:00 AM,NA,NA
486,City,294,Cancelled,11/7/2016,9:29:00 AM,NA,NA
487,City,NA,No Cars Available,11/7/2016,9:31:00 AM,NA,NA
488,Airport,37,Trip Completed,11/7/2016,9:35:00 AM,11/7/2016,10:20:00 AM
489,City,196,Trip Completed,11/7/2016,9:29:00 AM,11/7/2016,10:21:00 AM
490,City,252,Cancelled,11/7/2016,9:33:00 AM,NA,NA
491,City,49,Cancelled,11/7/2016,9:29:00 AM,NA,NA
492,City,129,Cancelled,11/7/2016,9:32:00 AM,NA,NA
493,City,283,Cancelled,11/7/2016,9:30:00 AM,NA,NA
494,City,19,Trip Completed,11/7/2016,9:36:00 AM,11/7/2016,10:02:00 AM
495,City,276,Cancelled,11/7/2016,9:37:00 AM,NA,NA
496,City,NA,No Cars Available,11/7/2016,9:29:00 AM,NA,NA
497,City,292,Trip Completed,11/7/2016,9:33:00 AM,11/7/2016,10:09:00 AM
498,City,NA,No Cars Available,11/7/2016,9:35:00 AM,NA,NA
499,City,18,Trip Completed,11/7/2016,9:39:00 AM,11/7/2016,10:16:00 AM
500,Airport,167,Trip Completed,11/7/2016,9:38:00 AM,11/7/2016,10:12:00 AM
501,City,206,Trip Completed,11/7/2016,9:37:00 AM,11/7/2016,10:10:00 AM
502,City,NA,No Cars Available,11/7/2016,9:40:00 AM,NA,NA
503,City,NA,No Cars Available,11/7/2016,9:37:00 AM,NA,NA
504,City,127,Trip Completed,11/7/2016,9:40:00 AM,11/7/2016,10:48:00 AM
505,City,279,Cancelled,11/7/2016,9:44:00 AM,NA,NA
506,City,NA,No Cars Available,11/7/2016,9:43:00 AM,NA,NA
507,Airport,106,Trip Completed,11/7/2016,9:40:00 AM,11/7/2016,10:38:00 AM
508,City,239,Cancelled,11/7/2016,9:40:00 AM,NA,NA
509,City,NA,No Cars Available,11/7/2016,9:42:00 AM,NA,NA
510,City,100,Trip Completed,11/7/2016,9:40:00 AM,11/7/2016,11:01:00 AM
511,City,34,Cancelled,11/7/2016,9:40:00 AM,NA,NA
512,Airport,194,Trip Completed,11/7/2016,9:47:00 AM,11/7/2016,10:55:00 AM
513,Airport,249,Trip Completed,11/7/2016,9:39:00 AM,11/7/2016,10:55:00 AM
514,City,70,Trip Completed,11/7/2016,9:45:00 AM,11/7/2016,10:56:00 AM
515,Airport,251,Trip Completed,11/7/2016,9:45:00 AM,11/7/2016,10:56:00 AM
516,City,NA,No Cars Available,11/7/2016,9:49:00 AM,NA,NA
517,Airport,30,Trip Completed,11/7/2016,9:45:00 AM,11/7/2016,10:24:00 AM
518,City,59,Trip Completed,11/7/2016,9:46:00 AM,11/7/2016,10:42:00 AM
519,City,198,Trip Completed,11/7/2016,9:43:00 AM,11/7/2016,10:54:00 AM
520,City,83,Trip Completed,11/7/2016,9:47:00 AM,11/7/2016,10:43:00 AM
521,City,104,Trip Completed,11/7/2016,9:48:00 AM,11/7/2016,10:55:00 AM
522,City,NA,No Cars Available,11/7/2016,9:48:00 AM,NA,NA
523,Airport,23,Trip Completed,11/7/2016,9:48:00 AM,11/7/2016,10:37:00 AM
524,City,NA,No Cars Available,11/7/2016,9:50:00 AM,NA,NA
525,City,165,Cancelled,11/7/2016,9:52:00 AM,NA,NA
526,City,197,Cancelled,11/7/2016,9:46:00 AM,NA,NA
527,City,NA,No Cars Available,11/7/2016,9:52:00 AM,NA,NA
528,City,68,Cancelled,11/7/2016,9:50:00 AM,NA,NA
529,City,220,Cancelled,11/7/2016,9:54:00 AM,NA,NA
530,City,NA,No Cars Available,11/7/2016,9:57:00 AM,NA,NA
531,City,55,Trip Completed,11/7/2016,10:01:00 AM,11/7/2016,10:36:00 AM
532,City,126,Trip Completed,11/7/2016,9:53:00 AM,11/7/2016,11:11:00 AM
533,Airport,123,Trip Completed,11/7/2016,9:55:00 AM,11/7/2016,10:58:00 AM
534,City,3,Cancelled,11/7/2016,10:01:00 AM,NA,NA
535,Airport,3,Trip Completed,11/7/2016,10:00:00 AM,11/7/2016,10:31:00 AM
536,City,84,Cancelled,11/7/2016,9:59:00 AM,NA,NA
537,City,184,Trip Completed,11/7/2016,10:05:00 AM,11/7/2016,10:57:00 AM
538,City,284,Cancelled,11/7/2016,10:00:00 AM,NA,NA
539,City,NA,No Cars Available,11/7/2016,9:59:00 AM,NA,NA
540,City,49,Trip Completed,11/7/2016,9:56:00 AM,11/7/2016,10:52:00 AM
541,City,NA,No Cars Available,11/7/2016,10:03:00 AM,NA,NA
542,Airport,205,Trip Completed,11/7/2016,10:06:00 AM,11/7/2016,11:02:00 AM
543,City,91,Cancelled,11/7/2016,10:03:00 AM,NA,NA
544,City,99,Cancelled,11/7/2016,10:07:00 AM,NA,NA
545,City,175,Trip Completed,11/7/2016,10:06:00 AM,11/7/2016,10:42:00 AM
546,City,199,Cancelled,11/7/2016,10:04:00 AM,NA,NA
547,Airport,82,Trip Completed,11/7/2016,10:01:00 AM,11/7/2016,10:47:00 AM
548,City,NA,No Cars Available,11/7/2016,10:04:00 AM,NA,NA
549,City,128,Cancelled,11/7/2016,10:04:00 AM,NA,NA
550,City,174,Cancelled,11/7/2016,10:04:00 AM,NA,NA
551,City,98,Cancelled,11/7/2016,10:10:00 AM,NA,NA
552,City,234,Cancelled,11/7/2016,10:07:00 AM,NA,NA
553,City,266,Cancelled,11/7/2016,10:09:00 AM,NA,NA
554,City,22,Cancelled,11/7/2016,10:13:00 AM,NA,NA
555,City,279,Trip Completed,11/7/2016,10:16:00 AM,11/7/2016,11:01:00 AM
556,City,142,Cancelled,11/7/2016,10:11:00 AM,NA,NA
557,City,146,Trip Completed,11/7/2016,10:15:00 AM,11/7/2016,11:10:00 AM
558,City,197,Trip Completed,11/7/2016,10:15:00 AM,11/7/2016,11:12:00 AM
559,City,271,Trip Completed,11/7/2016,10:14:00 AM,11/7/2016,11:03:00 AM
560,Airport,276,Trip Completed,11/7/2016,10:16:00 AM,11/7/2016,11:25:00 AM
561,City,290,Cancelled,11/7/2016,10:10:00 AM,NA,NA
562,Airport,NA,No Cars Available,11/7/2016,10:18:00 AM,NA,NA
563,Airport,NA,No Cars Available,11/7/2016,10:17:00 AM,NA,NA
564,Airport,195,Trip Completed,11/7/2016,10:20:00 AM,11/7/2016,11:23:00 AM
565,City,135,Trip Completed,11/7/2016,10:19:00 AM,11/7/2016,11:26:00 AM
566,City,NA,No Cars Available,11/7/2016,10:20:00 AM,NA,NA
567,Airport,NA,No Cars Available,11/7/2016,10:21:00 AM,NA,NA
568,Airport,79,Cancelled,11/7/2016,10:23:00 AM,NA,NA
569,Airport,97,Trip Completed,11/7/2016,10:37:00 AM,11/7/2016,11:44:00 AM
570,City,13,Cancelled,11/7/2016,10:36:00 AM,NA,NA
571,Airport,63,Trip Completed,11/7/2016,10:44:00 AM,11/7/2016,11:44:00 AM
572,Airport,38,Cancelled,11/7/2016,10:48:00 AM,NA,NA
573,Airport,183,Trip Completed,11/7/2016,10:57:00 AM,11/7/2016,11:30:00 AM
574,City,82,Trip Completed,11/7/2016,10:58:00 AM,11/7/2016,11:39:00 AM
575,Airport,212,Trip Completed,11/7/2016,10:59:00 AM,11/7/2016,11:51:00 AM
576,City,NA,No Cars Available,11/7/2016,10:58:00 AM,NA,NA
577,Airport,5,Trip Completed,11/7/2016,11:03:00 AM,11/7/2016,12:01:00 PM
578,Airport,84,Trip Completed,11/7/2016,11:03:00 AM,11/7/2016,11:53:00 AM
579,City,277,Trip Completed,11/7/2016,11:04:00 AM,11/7/2016,12:02:00 PM
580,City,59,Cancelled,11/7/2016,10:59:00 AM,NA,NA
581,Airport,NA,No Cars Available,11/7/2016,11:00:00 AM,NA,NA
582,City,69,Trip Completed,11/7/2016,10:56:00 AM,11/7/2016,11:59:00 AM
583,Airport,204,Trip Completed,11/7/2016,11:08:00 AM,11/7/2016,11:58:00 AM
584,Airport,64,Trip Completed,11/7/2016,11:14:00 AM,11/7/2016,12:25:00 PM
585,City,132,Trip Completed,11/7/2016,11:16:00 AM,11/7/2016,11:57:00 AM
586,City,228,Trip Completed,11/7/2016,11:13:00 AM,11/7/2016,11:51:00 AM
587,City,NA,No Cars Available,11/7/2016,11:17:00 AM,NA,NA
588,City,152,Trip Completed,11/7/2016,11:20:00 AM,11/7/2016,11:53:00 AM
589,Airport,234,Cancelled,11/7/2016,11:19:00 AM,NA,NA
590,City,200,Trip Completed,11/7/2016,11:20:00 AM,11/7/2016,12:10:00 PM
591,City,16,Trip Completed,11/7/2016,11:25:00 AM,11/7/2016,12:31:00 PM
592,City,281,Trip Completed,11/7/2016,11:18:00 AM,11/7/2016,11:54:00 AM
593,City,NA,No Cars Available,11/7/2016,11:22:00 AM,NA,NA
594,Airport,NA,No Cars Available,11/7/2016,11:31:00 AM,NA,NA
595,City,232,Trip Completed,11/7/2016,11:31:00 AM,11/7/2016,12:41:00 PM
596,City,269,Trip Completed,11/7/2016,11:30:00 AM,11/7/2016,12:28:00 PM
597,Airport,272,Trip Completed,11/7/2016,11:30:00 AM,11/7/2016,12:12:00 PM
598,City,121,Trip Completed,11/7/2016,11:36:00 AM,11/7/2016,12:17:00 PM
599,Airport,135,Trip Completed,11/7/2016,11:38:00 AM,11/7/2016,12:45:00 PM
600,City,214,Trip Completed,11/7/2016,11:38:00 AM,11/7/2016,12:47:00 PM
601,City,NA,No Cars Available,11/7/2016,11:40:00 AM,NA,NA
602,City,164,Trip Completed,11/7/2016,11:38:00 AM,11/7/2016,12:57:00 PM
603,Airport,85,Trip Completed,11/7/2016,11:43:00 AM,11/7/2016,12:56:00 PM
604,City,154,Trip Completed,11/7/2016,11:44:00 AM,11/7/2016,12:49:00 PM
605,Airport,205,Trip Completed,11/7/2016,11:42:00 AM,11/7/2016,12:31:00 PM
606,City,NA,No Cars Available,11/7/2016,11:42:00 AM,NA,NA
607,City,13,Trip Completed,11/7/2016,11:51:00 AM,11/7/2016,12:42:00 PM
608,Airport,62,Trip Completed,11/7/2016,11:57:00 AM,11/7/2016,12:48:00 PM
609,City,220,Trip Completed,11/7/2016,11:52:00 AM,11/7/2016,12:47:00 PM
610,Airport,274,Trip Completed,11/7/2016,11:49:00 AM,11/7/2016,12:58:00 PM
611,Airport,NA,No Cars Available,11/7/2016,11:53:00 AM,NA,NA
612,Airport,134,Trip Completed,11/7/2016,11:47:00 AM,11/7/2016,12:37:00 PM
613,City,NA,No Cars Available,11/7/2016,11:56:00 AM,NA,NA
614,City,57,Trip Completed,11/7/2016,11:49:00 AM,11/7/2016,12:52:00 PM
615,City,71,Trip Completed,11/7/2016,11:54:00 AM,11/7/2016,12:43:00 PM
616,Airport,185,Trip Completed,11/7/2016,12:05:00 PM,11/7/2016,12:48:00 PM
617,Airport,NA,No Cars Available,11/7/2016,11:57:00 AM,NA,NA
618,City,268,Trip Completed,11/7/2016,12:01:00 PM,11/7/2016,1:03:00 PM
619,Airport,1,Trip Completed,11/7/2016,11:51:00 AM,11/7/2016,1:00:00 PM
620,City,60,Trip Completed,11/7/2016,12:04:00 PM,11/7/2016,1:17:00 PM
621,Airport,225,Trip Completed,11/7/2016,12:07:00 PM,11/7/2016,1:04:00 PM
622,Airport,279,Trip Completed,11/7/2016,12:01:00 PM,11/7/2016,1:15:00 PM
623,Airport,230,Cancelled,11/7/2016,12:03:00 PM,NA,NA
624,City,NA,No Cars Available,11/7/2016,12:06:00 PM,NA,NA
625,Airport,136,Trip Completed,11/7/2016,12:05:00 PM,11/7/2016,1:15:00 PM
626,Airport,223,Trip Completed,11/7/2016,12:10:00 PM,11/7/2016,1:00:00 PM
627,City,43,Trip Completed,11/7/2016,12:12:00 PM,11/7/2016,1:10:00 PM
628,Airport,179,Trip Completed,11/7/2016,12:19:00 PM,11/7/2016,1:00:00 PM
629,Airport,31,Trip Completed,11/7/2016,12:14:00 PM,11/7/2016,1:00:00 PM
630,Airport,67,Trip Completed,11/7/2016,12:16:00 PM,11/7/2016,1:10:00 PM
631,Airport,125,Trip Completed,11/7/2016,12:19:00 PM,11/7/2016,1:28:00 PM
632,Airport,27,Trip Completed,11/7/2016,12:20:00 PM,11/7/2016,1:10:00 PM
633,City,NA,No Cars Available,11/7/2016,12:26:00 PM,NA,NA
634,City,17,Trip Completed,11/7/2016,12:25:00 PM,11/7/2016,1:06:00 PM
635,Airport,46,Trip Completed,11/7/2016,12:25:00 PM,11/7/2016,1:29:00 PM
636,City,156,Trip Completed,11/7/2016,12:25:00 PM,11/7/2016,1:09:00 PM
637,Airport,78,Trip Completed,11/7/2016,12:24:00 PM,11/7/2016,1:31:00 PM
638,City,143,Trip Completed,11/7/2016,12:30:00 PM,11/7/2016,1:14:00 PM
639,City,101,Trip Completed,11/7/2016,12:28:00 PM,11/7/2016,12:56:00 PM
640,Airport,127,Trip Completed,11/7/2016,12:27:00 PM,11/7/2016,1:39:00 PM
641,City,204,Cancelled,11/7/2016,12:31:00 PM,NA,NA
642,City,226,Trip Completed,11/7/2016,12:34:00 PM,11/7/2016,1:51:00 PM
643,City,296,Trip Completed,11/7/2016,12:35:00 PM,11/7/2016,1:20:00 PM
644,Airport,206,Cancelled,11/7/2016,12:29:00 PM,NA,NA
645,City,79,Trip Completed,11/7/2016,12:39:00 PM,11/7/2016,1:51:00 PM
646,Airport,NA,No Cars Available,11/7/2016,12:37:00 PM,NA,NA
647,City,264,Cancelled,11/7/2016,12:37:00 PM,NA,NA
648,City,242,Trip Completed,11/7/2016,12:41:00 PM,11/7/2016,1:30:00 PM
649,City,283,Trip Completed,11/7/2016,12:42:00 PM,11/7/2016,1:16:00 PM
650,City,254,Trip Completed,11/7/2016,12:42:00 PM,11/7/2016,1:56:00 PM
651,Airport,178,Trip Completed,11/7/2016,12:45:00 PM,11/7/2016,1:25:00 PM
652,Airport,191,Trip Completed,11/7/2016,12:43:00 PM,11/7/2016,1:29:00 PM
653,City,193,Trip Completed,11/7/2016,12:47:00 PM,11/7/2016,1:53:00 PM
654,Airport,NA,No Cars Available,11/7/2016,12:45:00 PM,NA,NA
655,City,NA,No Cars Available,11/7/2016,12:53:00 PM,NA,NA
656,Airport,244,Trip Completed,11/7/2016,12:57:00 PM,11/7/2016,1:27:00 PM
657,City,130,Trip Completed,11/7/2016,12:55:00 PM,11/7/2016,1:46:00 PM
658,City,NA,No Cars Available,11/7/2016,12:54:00 PM,NA,NA
659,City,NA,No Cars Available,11/7/2016,12:55:00 PM,NA,NA
660,Airport,58,Trip Completed,11/7/2016,12:55:00 PM,11/7/2016,1:44:00 PM
661,Airport,248,Trip Completed,11/7/2016,12:54:00 PM,11/7/2016,2:10:00 PM
662,City,284,Trip Completed,11/7/2016,12:58:00 PM,11/7/2016,2:02:00 PM
663,Airport,258,Trip Completed,11/7/2016,12:58:00 PM,11/7/2016,1:50:00 PM
664,Airport,115,Trip Completed,11/7/2016,12:58:00 PM,11/7/2016,2:07:00 PM
665,Airport,NA,No Cars Available,11/7/2016,1:04:00 PM,NA,NA
666,Airport,22,Trip Completed,11/7/2016,1:02:00 PM,11/7/2016,1:45:00 PM
667,City,NA,No Cars Available,11/7/2016,1:01:00 PM,NA,NA
668,City,NA,No Cars Available,11/7/2016,1:06:00 PM,NA,NA
669,City,4,Trip Completed,11/7/2016,1:08:00 PM,11/7/2016,1:49:00 PM
670,Airport,NA,No Cars Available,11/7/2016,1:18:00 PM,NA,NA
671,Airport,152,Trip Completed,11/7/2016,1:16:00 PM,11/7/2016,2:08:00 PM
672,Airport,282,Trip Completed,11/7/2016,1:20:00 PM,11/7/2016,2:22:00 PM
673,Airport,NA,No Cars Available,11/7/2016,1:24:00 PM,NA,NA
674,City,NA,No Cars Available,11/7/2016,1:15:00 PM,NA,NA
675,City,163,Trip Completed,11/7/2016,1:24:00 PM,11/7/2016,1:55:00 PM
676,City,266,Cancelled,11/7/2016,1:23:00 PM,NA,NA
677,City,144,Trip Completed,11/7/2016,1:26:00 PM,11/7/2016,1:58:00 PM
678,Airport,NA,No Cars Available,11/7/2016,1:33:00 PM,NA,NA
679,City,67,Trip Completed,11/7/2016,1:22:00 PM,11/7/2016,2:17:00 PM
680,City,160,Trip Completed,11/7/2016,1:30:00 PM,11/7/2016,2:38:00 PM
681,City,137,Trip Completed,11/7/2016,1:32:00 PM,11/7/2016,2:18:00 PM
682,City,184,Trip Completed,11/7/2016,1:32:00 PM,11/7/2016,2:19:00 PM
683,Airport,176,Cancelled,11/7/2016,1:40:00 PM,NA,NA
684,City,194,Cancelled,11/7/2016,1:32:00 PM,NA,NA
685,City,NA,No Cars Available,11/7/2016,1:43:00 PM,NA,NA
686,City,51,Trip Completed,11/7/2016,1:44:00 PM,11/7/2016,2:30:00 PM
687,Airport,52,Trip Completed,11/7/2016,1:41:00 PM,11/7/2016,2:25:00 PM
688,Airport,255,Trip Completed,11/7/2016,1:41:00 PM,11/7/2016,2:27:00 PM
689,City,277,Trip Completed,11/7/2016,1:45:00 PM,11/7/2016,2:19:00 PM
690,Airport,NA,No Cars Available,11/7/2016,1:41:00 PM,NA,NA
691,City,NA,No Cars Available,11/7/2016,1:46:00 PM,NA,NA
692,Airport,94,Trip Completed,11/7/2016,1:49:00 PM,11/7/2016,2:29:00 PM
693,Airport,20,Trip Completed,11/7/2016,1:51:00 PM,11/7/2016,3:01:00 PM
694,City,259,Trip Completed,11/7/2016,1:46:00 PM,11/7/2016,2:29:00 PM
695,City,NA,No Cars Available,11/7/2016,1:54:00 PM,NA,NA
